0.97	1.07	1.07	1.03	1.06	0.99	0.97	1.04	0.94	0.95	
1.10	1.23	1.07	1.04	1.04	1.01	0.97	1.05	0.94	0.92	
0.99	1.07	1.09	0.91	1.06	0.96	0.96	0.96	1.04	0.91	
0.95	0.97	1.06	0.88	1.05	0.95	0.97	1.13	0.91	0.91	
0.98	0.97	1.10	0.87	1.07	0.97	0.96	0.96	0.91	0.89	
0.97	1.07	1.05	0.87	1.05	0.97	0.97	1.04	0.92	0.91	
0.95	0.98	1.03	0.87	1.04	0.97	0.97	1.05	0.91	0.89	
0.92	1.04	1.17	0.88	1.05	0.96	0.97	1.04	0.90	0.87	
0.99	1.03	1.06	0.87	1.07	0.96	0.97	1.03	0.93	0.89	
0.94	0.99	1.07	0.87	1.06	0.96	0.99	1.06	1.01	0.89	
0.95	0.99	1.07	0.88	1.05	1.01	0.98	1.05	0.91	0.89	
0.96	1.09	1.06	0.87	1.06	0.96	1.03	1.04	0.91	0.90	
1.04	1.06	1.26	0.87	1.04	0.96	0.97	1.05	0.93	0.89	
1.02	1.04	1.06	0.87	1.06	0.95	0.98	1.06	0.91	0.88	
0.96	0.95	1.07	0.87	1.09	0.97	1.08	1.14	0.91	0.90	
0.94	0.95	1.15	0.87	1.09	0.97	0.97	1.04	0.92	0.99	
0.94	0.95	1.14	0.87	1.06	0.99	1.05	1.04	0.91	0.92	
0.94	0.96	1.13	0.88	1.05	1.01	1.04	0.96	0.90	0.92	
0.94	0.96	1.11	0.87	1.07	1.02	0.98	0.95	0.91	0.94	
0.94	1.07	1.13	0.88	1.06	0.96	0.98	0.95	0.91	0.91	
0.94	0.96	1.11	0.88	1.07	1.00	0.97	1.05	0.92	0.89	
0.95	1.06	1.09	0.90	1.05	0.96	0.96	1.04	0.91	0.94	
0.96	0.96	1.07	0.89	1.05	1.01	0.96	1.05	0.92	0.90	
0.95	0.99	1.08	0.88	1.05	0.99	1.03	1.04	0.92	0.89	
0.94	0.97	1.10	0.89	1.05	1.00	0.96	0.96	0.90	0.91	
0.95	0.98	1.10	1.00	1.07	1.09	1.04	0.95	0.92	0.90	
0.95	1.04	1.12	1.05	1.07	1.11	1.06	1.04	0.94	1.40	
0.95	0.95	1.10	0.89	1.06	1.05	0.95	1.05	0.93	0.94	
0.94	1.03	1.13	0.87	1.05	1.05	1.05	1.05	1.03	0.90	
0.97	1.06	1.05	0.88	1.05	1.01	0.96	1.05	0.96	0.95	
1.02	1.06	1.05	0.87	1.05	0.97	0.98	1.05	0.92	0.92	
0.96	1.12	1.03	0.88	1.05	0.98	0.97	1.15	0.93	1.05	
0.96	1.06	4.50	1.02	1.11	0.96	0.98	1.06	0.94	0.96	
1.02	1.14	1.00	0.88	1.11	1.04	0.98	1.09	0.95	0.93	
0.96	1.06	1.07	0.88	1.35	1.04	1.00	1.08	0.97	0.92	
1.00	0.99	1.17	0.88	0.95	1.06	1.06	1.13	0.78	0.94	
0.90	1.07	1.07	0.87	0.91	0.99	0.97	0.82	0.83	0.92	
1.01	1.02	1.07	0.88	1.04	1.07	1.06	0.83	0.79	1.08	
1.07	1.25	1.12	0.88	1.05	0.98	0.96	0.81	0.80	0.92	
0.95	0.99	1.06	0.88	0.93	0.96	1.04	0.82	0.80	1.01	
0.96	0.98	4.50	0.87	0.90	0.95	0.83	1.05	0.79	0.81	
0.97	1.10	0.83	0.86	1.08	1.06	0.97	1.05	1.01	0.96	
0.94	1.04	1.14	0.87	1.06	1.05	0.99	1.05	1.03	0.91	
0.95	1.12	1.12	0.88	0.94	1.04	1.04	1.03	0.94	0.95	
0.97	1.16	1.05	0.91	1.06	0.95	1.05	1.06	0.94	0.94	
1.01	1.04	1.07	0.88	1.08	1.03	0.99	1.05	0.95	0.92	
0.96	1.09	1.09	1.04	1.06	0.94	0.98	1.06	1.03	1.04	
0.96	1.19	1.09	1.00	1.05	0.94	0.99	1.05	1.03	0.93	
1.00	1.11	1.06	1.03	1.05	0.94	1.04	1.11	0.95	0.95	
0.98	1.07	1.07	1.04	1.06	0.94	0.97	1.15	0.94	0.92	
0.96	0.98	1.05	1.03	1.05	1.07	0.99	1.57	1.02	0.93	
0.97	1.00	1.17	1.02	1.04	1.07	1.07	1.56	1.03	0.92	
0.95	1.07	1.07	1.04	1.07	1.11	0.98	1.57	0.98	0.93	
0.97	1.03	1.07	1.01	1.07	1.06	0.98	1.11	1.03	1.06	
0.97	1.06	1.07	1.03	1.06	0.97	0.98	1.00	0.95	0.95	
0.97	0.97	1.05	0.89	0.84	0.97	1.07	1.06	0.98	0.95	
0.98	1.06	1.16	0.89	1.09	1.06	1.08	1.02	0.98	0.95	
1.02	1.07	1.09	1.00	0.95	1.09	1.00	1.08	0.99	1.08	
1.07	1.12	1.22	1.02	0.95	0.84	1.11	1.10	1.06	1.10	
1.07	1.04	1.16	0.96	1.09	0.85	1.07	1.10	1.05	1.09	
1.10	1.08	1.30	0.98	0.92	0.97	1.12	1.09	0.99	1.08	
1.03	1.01	4.50	0.95	0.93	1.21	0.99	1.09	1.02	1.10	
1.01	1.31	0.99	1.02	0.93	1.08	0.99	1.00	0.99	1.04	
1.01	1.08	1.04	0.99	1.13	1.09	0.99	1.12	1.02	0.98	
1.01	4.50	1.07	0.99	0.92	1.04	0.97	0.94	0.99	0.96	
0.94	0.95	1.12	0.99	0.94	1.03	0.92	0.92	0.94	0.96	
1.05	1.09	1.12	1.04	0.94	0.83	1.10	0.90	0.89	0.88	
1.07	1.02	1.13	1.08	1.06	0.85	1.05	1.20	0.88	0.91	
0.99	1.01	1.11	1.01	0.96	0.84	0.98	0.91	0.91	0.91	
1.00	1.12	4.50	1.07	0.93	1.07	0.96	0.96	0.94	0.94	
1.00	1.16	1.03	1.03	0.95	1.07	1.08	1.08	0.96	1.00	
0.96	1.09	1.09	1.00	0.96	1.06	0.96	1.09	0.93	0.99	
1.01	1.02	4.50	1.04	0.96	0.90	1.08	1.10	0.97	0.97	
1.03	1.05	1.02	1.00	0.95	1.12	1.10	1.09	0.98	0.99	
1.03	1.07	1.03	1.02	0.96	1.06	1.07	1.09	0.98	1.10	
1.03	1.12	1.17	1.03	0.95	1.05	0.96	1.09	0.99	0.98	
1.01	1.10	1.19	1.01	0.96	0.83	1.55	1.10	0.98	1.01	
1.03	1.13	1.04	1.01	1.06	0.90	1.08	1.08	0.93	0.99	
1.10	1.01	1.14	1.00	1.10	0.90	1.05	1.01	0.96	0.98	
1.05	1.12	1.03	1.01	1.11	1.03	1.05	1.13	0.97	0.95	
0.99	1.01	1.16	0.98	1.08	0.96	1.07	1.14	0.94	0.96	
1.01	1.07	1.12	0.94	1.11	0.90	1.02	1.09	0.98	0.97	
0.99	1.15	1.00	1.00	1.05	1.01	1.07	1.13	0.97	0.94	
1.01	1.03	1.18	1.00	1.06	0.90	0.97	0.99	0.97	0.95	
1.04	1.01	2.44	0.97	0.96	1.06	0.95	0.95	0.95	1.00	
1.00	1.03	1.10	1.03	0.93	0.86	0.97	1.56	0.97	0.93	
0.98	1.12	1.11	1.04	0.95	0.84	0.97	1.12	0.92	0.94	
0.93	1.10	4.50	0.88	0.94	1.08	0.96	1.16	0.86	1.02	
0.93	0.97	1.01	0.88	1.03	0.94	1.04	1.06	0.87	0.90	
0.96	0.98	4.50	0.88	0.93	0.84	0.98	1.10	0.98	0.92	
1.00	1.11	1.03	1.01	0.96	0.99	1.00	1.56	0.97	0.97	
0.99	1.08	4.50	0.97	1.03	0.95	1.03	1.03	0.99	0.99	
0.99	1.14	1.07	0.94	1.07	1.10	1.08	1.02	0.96	0.98	
1.00	1.06	2.42	0.97	1.07	1.06	1.02	1.03	0.97	1.04	
1.00	1.02	1.06	1.03	0.94	0.94	1.04	1.10	0.98	1.09	
1.01	1.03	1.09	0.94	0.84	0.85	1.07	1.16	0.96	0.95	
0.94	1.06	1.09	0.92	0.84	0.93	1.03	1.01	0.97	0.95	
0.98	0.98	1.03	0.95	0.84	0.83	1.08	1.08	0.95	1.37	
0.96	1.01	1.14	0.96	0.94	0.96	0.98	0.98	1.01	0.94	
0.98	1.08	1.04	0.96	0.94	0.96	0.96	1.06	1.01	1.01	
0.98	1.04	1.09	0.95	0.94	0.84	1.09	0.99	0.97	0.94	
0.97	1.10	1.11	1.08	0.95	0.87	1.04	1.02	1.00	0.94	
1.03	1.02	1.17	0.94	0.97	0.95	0.97	1.08	0.97	0.96	
0.99	1.01	1.23	0.97	0.98	0.94	0.99	1.04	1.00	0.94	
0.97	1.07	1.01	0.96	0.96	0.95	1.13	1.05	0.98	0.95	
0.96	1.09	1.03	0.98	0.95	0.90	1.02	1.10	0.96	0.95	
0.98	1.08	1.13	0.95	0.97	0.90	0.98	1.16	1.01	0.96	
0.96	1.05	1.10	0.97	0.96	0.91	0.97	1.07	0.95	0.96	
0.97	1.12	1.01	1.01	0.98	0.92	0.99	1.17	0.95	1.03	
0.97	1.11	1.13	0.98	0.96	0.90	0.99	1.08	0.94	0.95	
0.97	1.05	1.02	1.01	0.96	0.92	0.98	1.57	0.95	0.95	
0.97	1.08	1.05	1.01	0.96	0.93	1.06	1.57	0.94	0.94	
0.95	1.02	1.13	1.02	0.95	0.92	0.99	1.08	0.95	0.95	
0.96	1.09	1.04	1.03	0.97	0.89	1.03	1.08	0.97	0.93	
0.97	1.07	1.02	1.03	0.97	0.84	1.07	1.05	0.99	0.95	
1.06	1.08	1.07	1.05	0.95	0.91	1.04	1.03	0.99	0.95	
1.06	1.15	1.08	0.95	1.09	0.89	1.09	1.07	0.99	1.00	
1.06	1.20	1.14	1.06	0.83	0.91	1.56	1.10	1.01	1.00	
1.09	1.19	1.12	0.90	0.92	0.87	0.97	1.11	1.03	1.00	
1.08	1.14	1.19	1.06	0.99	0.86	0.98	1.11	1.02	1.13	
1.05	1.08	1.09	1.05	1.00	1.09	1.07	1.07	1.04	1.01	
1.01	1.11	1.07	1.05	1.06	0.95	1.08	1.06	0.99	1.01	
0.97	1.10	1.09	1.09	0.92	0.96	1.05	1.08	0.97	0.97	
0.99	1.01	1.09	1.04	0.90	1.14	0.91	1.13	0.99	0.98	
0.95	1.04	0.91	0.87	0.93	0.87	1.11	1.13	0.97	1.00	
0.98	1.15	1.46	0.86	0.92	0.89	1.09	1.11	1.02	0.99	
0.98	1.10	1.22	0.82	0.90	1.07	1.11	1.08	0.97	1.01	
0.94	1.16	1.05	0.88	0.91	0.89	1.04	1.16	1.00	0.97	
0.93	0.95	0.86	0.84	0.91	0.85	0.95	1.06	1.07	0.97	
0.99	1.08	0.90	0.87	0.94	0.87	0.94	1.10	0.96	0.97	
0.92	1.03	1.10	0.92	0.93	0.95	1.10	1.07	0.93	0.94	
1.11	1.08	1.10	0.96	0.96	1.05	1.06	1.00	0.97	0.99	
1.05	1.28	4.50	1.00	0.95	1.07	1.06	1.08	0.97	0.98	
1.20	1.09	1.04	1.01	0.91	0.85	1.05	1.04	0.95	0.93	
1.05	1.12	2.48	1.03	0.91	1.04	1.06	1.09	0.95	0.92	
1.07	1.20	1.04	0.88	0.90	1.01	1.10	1.58	1.00	1.04	
0.99	1.12	1.09	1.03	0.90	0.85	1.06	1.10	1.01	0.93	
0.88	1.19	4.50	0.86	0.99	0.99	1.05	1.56	0.81	1.53	
1.11	1.18	0.77	1.00	0.95	0.99	1.03	1.01	1.03	1.01	
0.83	4.50	0.93	0.89	0.91	0.84	0.96	1.03	0.86	0.87	
0.96	0.99	1.00	1.03	1.09	0.84	1.05	1.56	0.96	0.91	
0.97	0.98	2.45	0.96	1.05	1.03	0.99	1.04	0.93	0.91	
0.97	1.07	0.95	0.90	0.89	0.95	0.97	1.57	0.89	0.88	
1.10	0.94	1.14	0.97	0.91	0.93	0.99	0.98	0.81	0.82	
0.88	0.87	4.50	0.90	0.97	0.93	0.97	0.76	0.73	0.74	
0.84	2.49	0.85	0.87	0.93	0.88	0.96	0.95	0.73	0.94	
0.97	0.86	0.94	0.88	0.91	0.87	0.95	1.04	0.75	1.59	
0.93	0.84	0.94	0.92	0.90	0.90	0.99	1.56	0.78	1.25	
0.91	1.00	1.02	0.93	0.93	0.96	1.04	1.01	1.00	1.04	
0.90	0.96	0.94	0.93	0.92	1.00	0.99	1.26	0.86	1.04	
0.88	0.89	0.91	0.92	0.92	1.01	0.99	1.00	0.79	0.78	
0.91	4.50	4.50	0.96	0.92	0.93	0.98	1.00	0.79	0.78	
0.90	0.95	0.87	0.91	0.91	0.96	1.01	1.01	0.78	1.03	
0.95	0.81	0.95	1.15	0.92	0.85	0.96	1.56	0.66	1.68	
1.12	4.50	2.48	0.73	0.86	0.83	0.99	0.56	0.53	1.18	
0.90	0.67	1.16	0.82	0.94	0.80	0.90	0.65	0.63	0.98	
0.97	0.83	0.95	0.88	0.93	0.94	0.92	0.97	0.78	0.96	
0.91	4.50	1.12	1.04	1.09	1.01	1.09	1.56	0.96	0.93	
1.00	0.98	1.07	1.08	1.06	1.07	1.04	1.16	0.98	0.95	
0.96	1.00	1.09	0.97	1.06	0.95	1.08	0.97	0.93	0.91	
